universalmessageid,socialnetwork,senderuserid,senderscreenname,senderlistedname,senderprofileimgurl,senderprofilelink,senderfollowerscount,senderinfluencerscore,senderage,sendergender,originalauthor,originalauthorprofilelink,title,message,messagetype,createdtime,language,languagecode,countrycode,mediatypelist,permalink,domain,retweets,tweetgenerator,favorites,receiverid,receiverscreenname,assignedby,assignedto,spam,status,intellocation,priority,starrating,sentiment,reviewsource,experiencescoremessagelevel,clientqueues,partnerqueues,clientcustomprops,partnercustomprops,customtags,actiontime,geotarget,postid,associatedcases,location,country,state,city,latitude,longitude,senderemail,v55,campaignname,year,TwitterHandle,TwitterHandleCustomerService,Cik,Gvkey
TWITTER_2_1059544240773124097,TWITTER,246138191,rrabg5,Ruben Rbg,https://pbs.twimg.com/profile_images/477853889396346880/JBeVXMOe_normal.jpeg,,574,0,0,M,,,,#App of the Day: #KAYAK #Flights #Hotels & Cars itunes.apple.com/us/story/id143â¦,Twitter Update,33:27.0,,,US,LINK,https://twitter.com/rrabg5/status/1059544240773124097,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,33:27.0,,,,"New York City, New York, United States",United States,,,40.714272,-74.005966,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059544280199421952,TWITTER,8.76E+17,HelloStephan,Sparkbird / Stephan Nance (they/them),https://pbs.twimg.com/profile_images/1382775012382281729/FQy9qEv7_normal.jpg,,536,0,0,,,,,Marie Curie watches over us in the Safeway pharmacy waiting room. Gold star to Adam for getting his first flu shot in years â and to me for bullying him into it! pic.twitter.com/WC3LGUS7RL,Twitter Update,33:36.4,,,US,PHOTO,https://twitter.com/HelloStephan/status/1059544280199421952,twitter.com,0,Twitter for Android,0,,,,,FALSE,,,,,NEGATIVE,,,,,,,,33:36.4,,,,Safeway,United States,,,44.040436,-123.09061,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1059544955901935616,TWITTER,1327060806,BLifeLasColinas,"Las Colinas, TX News",https://pbs.twimg.com/profile_images/481908685937987584/DpV47lxa_normal.jpeg,,485,0,0,,,,,"646 Brookstone Dr, Irving, TX 75039, $792,000 4 beds, 6 baths bubly.us/1Sljk",Twitter Update,36:17.5,,,US,LINK,https://twitter.com/BLifeLasColinas/status/1059544955901935616,twitter.com,0,BubbleLife,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,36:17.5,,,,Irving,United States,,Irving,32.771786,-97.034187,,Twitter Update,,2018,Brookstone,,830134,27991
TWITTER_2_1059545141680181250,TWITTER,78085805,S_AL_Landtrust,South Alabama Land Trust,https://pbs.twimg.com/profile_images/1303456654034440192/4BpPSrx__normal.jpg,,1259,0,0,F,,,,"For our #GivingTuesday campaign this year, we're introducing #operationLAUNCHpad to raise funds to design and install an ADA compliant kayak and canoe launch on Weeks Bay! #kayaking #Kayak pic.twitter.com/5rd5JEsSNc",Twitter Update,37:01.8,,,US,PHOTO,https://twitter.com/WeeksBay/status/1059545141680181250,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,37:01.8,,,,"Fairhope, Alabama, United States",United States,,,30.52297,-87.903328,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059546227543605249,TWITTER,104299137,DavidMDrucker,David M. Drucker,https://pbs.twimg.com/profile_images/1143298131/DDdeli3_normal.jpg,,46869,0,0,M,,,,Might be my fav tweet of the cycle. So re-upping =>>,Twitter Update,41:20.7,,,US,,https://twitter.com/DavidMDrucker/status/1059546227543605249,twitter.com,0,TweetDeck,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,41:20.7,,,,"Washington, D.C., United States",United States,,,38.917061,-77.000252,,Twitter Update,,2018,WholeFoods,WholeFoods,865436,24893
TWITTER_2_1059546243850997760,TWITTER,33919512,Riversport,Andy Smith,https://pbs.twimg.com/profile_images/179886226/TopYough5_normal.jpg,,155,0,0,,,,,End of Season Leftovers that are still warm....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059546296594382848,TWITTER,1.02E+18,marketemia,MasMaz,https://twitter.com/marketemia/profile_image?size=original,,0,0,0,,,,,Nutrisystem Coupons and How Morgan Lost 105 lbs - tinyurl.com/y88no9ul,Twitter Update,41:37.2,,,US,LINK,https://twitter.com/marketemia/status/1059546296594382848,twitter.com,0,Marketemia,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,41:37.2,,,,"Holladay, Utah, United States",United States,,,40.668839,-111.82466,,Twitter Update,,2018,Nutrisystem,Nutrisystem,1096376,31227
TWITTER_2_1059546300734230529,TWITTER,9.75E+17,ws_naperville,Williams Sonoma Naperville,https://twitter.com/ws_naperville/profile_image?size=original,,0,0,0,,,,,How is your table looking for Thanksgiving? Come in and check out our beautiful tablescapes! 30% off Plymouth Tabletopð¦ð½,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059546629559238658,TWITTER,3134436967,goodoldkj,Kj,https://pbs.twimg.com/profile_images/1463770844761665536/YavhISO6_normal.jpg,,561,0,0,,,,,A quick Monday afternoon update because I'm sure tonight is going to be busy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059546978772807680,TWITTER,161281137,toniismoved,Toni,https://pbs.twimg.com/profile_images/902608774413803520/5HEyrfVF_normal.jpg,,340,0,0,F,,,,This is Halloween! Creative Services Family #carmax Rachel McGuinn Malissa Mackenzie lnkd.in/eaPsQys,Twitter Update,44:19.8,,,US,LINK,https://twitter.com/toniismoved/status/1059546978772807680,twitter.com,0,LinkedIn,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,44:19.8,,,,"Richmond, Virginia, United States",United States,,,37.553761,-77.460258,,Twitter Update,,2018,CarMax,,1170010,64410
TWITTER_2_1059547734385016832,TWITTER,40018496,TheWanderer,The Wanderer,https://pbs.twimg.com/profile_images/2391572827/om2gpt0uwqz6foocezrb_normal.jpeg,,256,0,0,,,,,"Notice from the Marion Harbormaster:

Attention Kayak Permit Holders!
All kayaks must be removed from their racks. The deadline to do so was November 1st. If the kayaks are not removed by December 1st, a $25.00... facebook.com/145669955960/pâ¦",Twitter Update,47:20.0,,,US,LINK,https://twitter.com/TheWanderer/status/1059547734385016832,twitter.com,0,Facebook,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,47:20.0,,,,"Mattapoisett, Massachusetts, United States",United States,,,41.65844,-70.816147,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059550362510733312,TWITTER,30257085,ArielleProd1982,Arielle Sag,https://pbs.twimg.com/profile_images/681546232238456832/Io98dQID_normal.jpg,,51,0,16,F,,,,so whats on my mind is i'm published. you can find me at amazon.....or booksamillion. you can also google arielle sag and you'll find a ton of stuff with me and my books.,Twitter Update,57:46.6,,,US,,https://twitter.com/ArielleProd1982/status/1059550362510733312,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,57:46.6,,,,"Orlando, Florida, United States",United States,,,28.53834,-81.379242,,Twitter Update,,2018,booksamillion,,891919,25896
TWITTER_2_1059550533751631872,TWITTER,200627747,AmyWunderlin,Amy Wunderlin,https://pbs.twimg.com/profile_images/1158372748714008578/2YH2qxuj_normal.jpg,,359,0,0,F,,,,"Sysco's operating expenses grew 4.7 percent over the past year to $2.3 billion, while sales rose 3.9 percent to $15.2 billion over the same period.

houstonchronicle.com/business/retaiâ¦",Twitter Update,58:27.4,,,US,LINK,https://twitter.com/AmyWunderlin/status/1059550533751631872,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,58:27.4,,,,"Madison, Wisconsin, United States",United States,,,43.073051,-89.40123,,Twitter Update,,2018,Sysco,SYSCOSOFTWARE,96021,10247
TWITTER_2_1059551109352710150,TWITTER,44603245,mydallasmommy,MyDFWMommy,https://pbs.twimg.com/profile_images/1515264811/logo1_normal.jpg,,1132,0,0,,,,,"Right now at Zulily, get 3-Piece Baby Outfit Sets for just $8.99! So cute if you have a little one at home or pick one up as a Christmas gift! Shipping starts at $5.95. Once you place an order, youâll get FREE SHIPPING on any other order... mydallasmommy.com/zulily-3/",Twitter Update,00:44.6,,,US,LINK,https://twitter.com/mydallasmommy/status/1059551109352710150,twitter.com,0,Facebook,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,00:44.6,,,,"Dallas, Texas, United States",United States,,,32.783058,-96.806671,,Twitter Update,,2018,tandyleather,,909724,28675
TWITTER_2_1059551285941276672,TWITTER,23998573,gravityx9,Gravityx9,https://pbs.twimg.com/profile_images/711963798022656000/8l2OBNjr_normal.jpg,,3463,0,0,,,,,ow.ly/dcTW30lZrIl  * Christmas Mona Lisa Wearing a Santa Hat  Shower Curtain by #Gravityx9 at #Cafepress  #Spoofingthearts *   #ilovexmas #artparody #monalisa https://t.co/Ep8GgZNpFY,Twitter Update,01:26.7,,,US,PHOTO,https://twitter.com/gravityx9/status/1059551285941276672,twitter.com,1,Hootsuite Inc.,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,01:26.7,,,,"Las Vegas, Nevada, United States",United States,,,36.174969,-115.13722,,Twitter Update,,2018,cafepress,cafepress,1117733,188855
TWITTER_2_1059551438114680832,TWITTER,260584819,treethagang2as,2ð°ï¸$,https://pbs.twimg.com/profile_images/1156307463211061248/GeQvZFoG_normal.jpg,,1102,0,0,,,,,Any nigga takin her a fuckin Square he a female too ð¤£ð¤£ð¤£,Twitter Update,02:03.0,,,US,,https://twitter.com/IsaacWith2As/status/1059551438114680832,twitter.com,0,Twitter for iPhone,2,,,,,FALSE,,,,,NEGATIVE,,,,,,,,02:03.0,,,,San Jose,United States,,San Jose,37.193165,-122.03531,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1059551477046407168,TWITTER,709366159,DuchessBess,Petty Betty,https://pbs.twimg.com/profile_images/798221540873687040/hm-woiph_normal.jpg,,6,0,0,,,,,i saw a white guy with dreads (under a hat bc it was raining) at wholefoods today and he literally looked like pic.twitter.com/vtGztAYNA2,Twitter Update,02:12.3,,,US,PHOTO,https://twitter.com/BiBitchRights/status/1059551477046407168,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,02:12.3,,,,"Connecticut, United States",United States,,,41.667042,-72.666481,,Twitter Update,,2018,WholeFoods,WholeFoods,865436,24893
TWITTER_2_1059551561951645697,TWITTER,1231810106,CambriaRass,Krystin Strand,https://pbs.twimg.com/profile_images/929482392406052865/qf3YgT4X_normal.jpg,,5,0,0,,,,,"It took a ton of treats and I only got one decent photo, but here's #handsomeharley   #petsmart #graduation ! Thanks Xavier!
.
.
#pitbullsofinstagram #pitbull #smartguy #goodboyâ¦ instagram.com/p/Bp0CHnFgFa0/â¦",Twitter Update,02:32.5,,,US,LINK,https://twitter.com/CambriaRass/status/1059551561951645697,twitter.com,0,Instagram,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,02:32.5,,,,"New York, United States",United States,,,43.000351,-75.499901,,Twitter Update,,2018,PetSmart,,863157,28648
TWITTER_2_1059551636975247360,TWITTER,600440164,FourKites,FourKites,https://pbs.twimg.com/profile_images/1277700752308424706/6jDRw84-_normal.jpg,,7371,0,0,,,,,FourKites counts satisfied customers within nearly every industry around the globe. Hear what Sysco has to say about their experiences with FourKites. bit.ly/2zu4yq8,Twitter Update,02:50.4,,,US,LINK,https://twitter.com/FourKites/status/1059551636975247360,twitter.com,0,Pardot,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,02:50.4,,,,"Chicago, Illinois, United States",United States,,,41.850029,-87.650047,,Twitter Update,,2018,Sysco,SYSCOSOFTWARE,96021,10247
TWITTER_2_1059551712795602950,TWITTER,1.04E+18,ColsonKayak,Colson Kayak,https://pbs.twimg.com/profile_images/1068255067982094336/0MeDLB9R_normal.png,,17,0,0,M,,,,"Come and work off the pie! Sign up for a kayak class on November 24th at Life Fitness Center in Bettendorf, IA. Get some exercise and learn some new skills with Colson Kayak

Register here: ow.ly/wMsY50jAWCm https://t.co/uawZqvBlFf",Twitter Update,03:08.5,,,US,PHOTO,https://twitter.com/ColsonKayak/status/1059551712795602950,twitter.com,0,Hootsuite Inc.,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,03:08.5,,,,"Davenport, Iowa, United States",United States,,,41.52364,-90.577637,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059552876060663810,TWITTER,1.04E+18,TXsistersDeals,Texas Sister's Steals and Deals,https://pbs.twimg.com/profile_images/1138160080803762179/6IqoWT7n_normal.jpg,,1085,0,0,,,,,"Gymboree is offering a sale on top on a sale, online only. Get items up to 70% off!! ð
Ad: shrsl.com/19hzd https://t.co/RIqBzFlptG",Twitter Update,07:45.8,,,US,PHOTO,https://twitter.com/TXsistersDeals/status/1059552876060663810,twitter.com,1,Twitter for Android,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,07:45.8,,,,"Texas, United States",United States,,,31.250441,-99.25061,,Twitter Update,,2018,Gymboree,,786110,28018
TWITTER_2_1059556593182732288,TWITTER,234222562,brickmaniatoys,Brickmania Toys,https://pbs.twimg.com/profile_images/1425843616266719233/Pi7RkmzX_normal.jpg,,8179,0,0,,,,,Massive LEGO WWII D-Day Omaha Beach by Brickmania â Beyond theÂ Brick youtube.com/watch?v=zImy7zâ¦ brickmaniatoys.com/2018/11/05/masâ¦,Twitter Update,22:32.1,,,US,"LINK,LINK",https://twitter.com/brickmaniatoys/status/1059556593182732288,twitter.com,1,WordPress.com,7,,,,,FALSE,,,,,NEUTRAL,,,,,,,,22:32.1,,,,"Minneapolis, Minnesota, United States",United States,,,44.979969,-93.26384,,Twitter Update,,2018,brick_ltd,TheBrick,,160894
TWITTER_2_1059557806699876354,TWITTER,2486509633,BBroadheads,Bullets & Broadheads,https://pbs.twimg.com/profile_images/464974597041840129/9YD16tqM_normal.jpeg,,1405,0,0,,,,,This Saturday join us cabelas ftworthtexas for #santa wonderland #teamcabelas #itsinmynature #cabelas #bassproshop instagram.com/p/Bp0E9WshwSl/â¦,Twitter Update,27:21.4,,,US,LINK,https://twitter.com/BBroadheads/status/1059557806699876354,twitter.com,0,Instagram,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,27:21.4,,,,"Texas, United States",United States,,,31.250441,-99.25061,,Twitter Update,,2018,Cabelas,,1267130,264708
TWITTER_2_1059558515474350087,TWITTER,17622474,247WallSt,24/7 Wall St.,https://pbs.twimg.com/profile_images/378800000058745584/d9c62169620bdd66022ca24da0a26f5e_normal.jpeg,,185431,0,0,M,,,,Sysco Disappoints for Q1: Whatâs Next? $SYY ow.ly/nLoo30mvkbp https://t.co/eGmtUlfu6U,Twitter Update,30:10.4,,,US,PHOTO,https://twitter.com/247WallSt/status/1059558515474350087,twitter.com,1,Hootsuite,0,,,,,FALSE,,,,,NEGATIVE,,,,,,,,30:10.4,,,,"New York, United States",United States,,,43.000351,-75.499901,,Twitter Update,,2018,Sysco,SYSCOSOFTWARE,96021,10247
TWITTER_2_1059558605370855424,TWITTER,2740977727,TFTCS,TopFiveTradersCS,https://pbs.twimg.com/profile_images/736027772800368640/DdLGgNNU_normal.jpg,,2167,0,0,,,,,"New post: ""Buy Naspers For Tencent, Get The Other Internet Businesses For Free"" ift.tt/2P8r02G",Twitter Update,30:31.8,,,US,LINK,https://twitter.com/TFTCS/status/1059558605370855424,twitter.com,0,IFTTT,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,30:31.8,,,,"War, West Virginia, United States",United States,,,37.30122,-81.690941,,Twitter Update,,2018,Naspers,,1106051,206059
TWITTER_2_1059558912678973440,TWITTER,2858171394,_AlphaStreet,AlphaStreet,https://pbs.twimg.com/profile_images/1024687760244760576/KaGK6C7V_normal.jpg,,1922,0,0,,,,,Booking Holdings shares jump 8% following Q3 results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059560617785413635,TWITTER,91705922,axelrod_eric,Eric Axelrod,https://pbs.twimg.com/profile_images/887886184986181632/jjkhadsK_normal.jpg,,2871,0,0,M,,,,"#digr_io RT logisticsnews: ""Rising Logistics Costs Fuel Sysco Earnings Miss"" ift.tt/2PEaR4K #logistics #news",Twitter Update,38:31.6,,,US,LINK,https://twitter.com/axelrod_eric/status/1059560617785413635,twitter.com,0,IFTTT,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,38:31.6,,,,"St. Louis, Missouri, United States",United States,,,38.62727,-90.197891,,Twitter Update,,2018,Sysco,SYSCOSOFTWARE,96021,10247
TWITTER_2_1059561778349256706,TWITTER,1050552247,DavidDTawil,David D. Tawil,https://pbs.twimg.com/profile_images/1422683245158805506/-OINPfb-_normal.jpg,,4884,0,0,M,,,,#RetailApocalypse More #RealEstate coming on line $BONT $TOY $SHLD #MattressFirm #DavidsBridal,Twitter Update,43:08.3,,,US,,https://twitter.com/MaglanCapital/status/1059561778349256706,twitter.com,0,Twitter for iPad,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,43:08.3,,,,"New York City, New York, United States",United States,,,40.714272,-74.005966,,Twitter Update,,2018,MattressFirm,,1419852,161036
TWITTER_2_1059561934805237761,TWITTER,8.09E+17,OMGHotDeal,MyHotDeal,https://pbs.twimg.com/profile_images/809084285118332928/6cjkeXOf_normal.jpg,,9,0,0,,,,,":50% Off Vince Camuto Perfume, Free Gifts@Belk 2mydeal.com/content/50-vinâ¦ https://t.co/70UVdWxLC2",Twitter Update,43:45.6,,,US,PHOTO,https://twitter.com/OMGHotDeal/status/1059561934805237761,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,43:45.6,,,,"California, United States",United States,,,37.250221,-119.75126,,Twitter Update,,2018,belk,,1051771,117981
TWITTER_2_1059562834068193281,TWITTER,2428717886,JTFfresno,Just the Facts: Fresno,https://pbs.twimg.com/profile_images/1207484597170102272/w2Nmrz_1_normal.jpg,,170,0,0,,,,,Grocery News: Sales at WeisMarkets  inch up in third quarter ow.ly/rhYw30mvkpI via SN_news  #supermarket https://t.co/6kHjuXkbRa,Twitter Update,47:20.0,,,US,PHOTO,https://twitter.com/STIRRnews/status/1059562834068193281,twitter.com,0,IFTTT,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,47:20.0,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,WeisMarkets,,105418,11343
TWITTER_2_1059565323605721089,TWITTER,9.66E+17,EnterpriseLeade,Enterprise Leader,https://pbs.twimg.com/profile_images/966007162500562945/JE8dLxj__normal.jpg,,684,0,0,,,,,"CarMax, Inc $KMX Position Trimmed by Check Capital Management Inc. CA  theenterpriseleader.com/?p=1570611",Twitter Update,57:13.6,,,US,LINK,https://twitter.com/EnterpriseLeade/status/1059565323605721089,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,57:13.6,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,CarMax,,1170010,64410
TWITTER_2_1059565327724544001,TWITTER,9.49E+17,registrarjourn,Registrar Journal,https://twitter.com/registrarjourn/profile_image?size=original,,0,0,0,,,,,"CarMax, Inc $KMX Position Trimmed by Check Capital Management Inc. CA zpr.io/6LAf9",Twitter Update,57:14.6,,,US,LINK,https://twitter.com/registrarjourn/status/1059565327724544001,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,57:14.6,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,CarMax,,1170010,64410
TWITTER_2_1059566095366012929,TWITTER,204491797,neimanmarcus,Neiman Marcus,https://pbs.twimg.com/profile_images/1410955746502660108/4B9vrzPn_normal.jpg,,362837,0,0,M,,,,Fashion-forward looks for the next it girls. Check out the Kids' Trend Shop at #NeimanMarcus. bit.ly/2Pb1TMJ https://t.co/jAUE1FLKUl,Twitter Update,00:17.6,,,US,PHOTO,https://twitter.com/neimanmarcus/status/1059566095366012929,twitter.com,4,Spredfast,7,,,,,FALSE,,,,,NEUTRAL,,,,,,,,00:17.6,,,,"Dallas, Texas, United States",United States,,,32.783058,-96.806671,,Twitter Update,,2018,NMGNewsroom,neimanmarcus,1644147,14007
TWITTER_2_1059566199263186950,TWITTER,2372310751,LaRueModerne,La Rue Moderne,https://pbs.twimg.com/profile_images/440985729049440257/CAgLinQN_normal.jpeg,,294,0,0,,,,,Fashion-forward looks for the next it girls. Check out the Kids' Trend Shop at #NeimanMarcus. bit.ly/2Pb1TMJ https://t.co/IrJrcY8llT,Twitter Update,00:42.3,,,US,PHOTO,https://twitter.com/LaRueModerne/status/1059566199263186950,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,00:42.3,,,,"New York City, New York, United States",United States,,,40.714272,-74.005966,,Twitter Update,,2018,NMGNewsroom,neimanmarcus,1644147,14007
TWITTER_2_1059566311976525824,TWITTER,19308403,closetsamples,ðCloset of Free Samples - Freebies & Dealsð,https://pbs.twimg.com/profile_images/1350171974866231299/_7uJ4kuJ_normal.jpg,,5636,0,0,F,,,,Gymboree: Up to 70% off markdowns + An Extra 20% off all regular priced items dlvr.it/QqX0fL https://t.co/2z32Ib1F0f,Twitter Update,01:09.2,,,US,PHOTO,https://twitter.com/closetsamples/status/1059566311976525824,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,01:09.2,,,,"New Orleans, Louisiana, United States",United States,,,29.954651,-90.075073,,Twitter Update,,2018,Gymboree,,786110,28018
TWITTER_2_1059567113134759937,TWITTER,7.55E+17,edistoriver2,Edisto River Adventu,https://pbs.twimg.com/profile_images/1074852144455528449/7DxQAtd3_normal.jpg,,70,0,0,,,,,Bamberg Final 2018 Edisto River Paddle- no kayak no worries....call Edisto River Adventures.  Equipment will be there at put in spot and when you finish your paddle- we will be there toâ¦ instagram.com/p/Bp0JMEzFgOG/â¦,Twitter Update,04:20.2,,,US,LINK,https://twitter.com/edistoriver2/status/1059567113134759937,twitter.com,0,Instagram,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,04:20.2,,,,South Carolina,United States,,,32.046829,-83.353958,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
